420,"aha so vilakkhahiao mae ahavvāi agahiāṇuṇao,paravajjaṇaccirīhiṃ tumhehi uvekkhio ṇiṃto","When he ran out of the house, Dismayed at my rudely rejecting His attempt at reconciliation, You should have stopped him Instead of laughing at someone else’s misfortune"
422,"je līṇabhamarabharabhaggagocchaā āsi ṇaïaḍucchaṃge,kāleṇa vaṃjulā piavaassa te khaṇṇuā jāā","Remember those vañjula trees on the riverbank Whose blossom was bowed by clusters of bees? Time, dear friend, has turned them to stumps."
423,"khaṇabhaṃgureṇa pemmeṇa māuā dūmia mhi ettāhe,siviṇaaṇihilaṃbheṇa va diṭṭhapaṇaṭṭheṇa loammi","Aunt, It pains me now to realize How fragile a thing love is, Like treasure beheld in a dream That vanishes in the light of day"
424,"cāo sahāvasaralaṃ vicchuhaï saraṃ guṇammi ṇivaḍaṃtaṃ,vaṃkassa ujjuassa a saṃvaṃdho kiṃ ciraṃ hoi",The bow shoots the arrow The moment it touches the string. How long can straight and crooked stay together?
426,"mālaïkusumāi kuluṃciūṇa mā jāṇa ṇivvuo sisiro,kāavvā ajja vi ṇigguṇāṇa kuṃdāṇa sāmiddhī",Don’t think winter is content Merely to wither the summer jasmine. It also has to produce a mass Of worthless winter jasmine.
427,"tuṃgāṇa visesaṇiraṃtarāṇa sarasavaṇaladdhasohāṇaṃ,kaakajjāṇa bhaḍāṇa va thaṇāṇa paḍaṇaṃ pi ramaṇijjaṃ","Prominent and pressing close, Decorated with fresh scars, their duty done, Like two warriors, a woman’s breasts Are handsome even as they collapse"
428,"parimalaṇasuhā garuā aladdhavivarā salakkhaṇāharaṇā,thaṇaā kavvālāa vva kassa hiae ṇa laggaṃti","Who is not captivated by a woman’s breasts, That, like a good poem, Are a pleasure to grasp, Are weighty, compact, and nicely ornamented?"
429,"khippaï hāro thaṇamaṃḍalāhi taruṇīhi ramaṇapariraṃbhe,acciaguṇā vi guṇiṇo lahaṃti lahuattaṇaṃ kāle",In the act of embracing their lovers Young ladies toss the pearl necklaces From their round breasts. Even the praiseworthy Sometimes get treated with disrespect.
430,"aṇṇo ko vi sahāvo vammahasihiṇo halā haāsassa,vijjhāi ṇīrasāṇaṃ hiae sarasāṇa pajjalaï","Friend, The wretched fire of love Is an odd sort of fire: In a sapless heart it goes out, In a sappy one it instantly flares up"
431,"taha tassa māṇaparivaḍḍhiassa cirapaṇaavaddhamūlassa,māmi paḍaṃtassa suo saddo vi ṇa pemmarukkhassa","Aunt, When the tree of love, Rooted in long affection, Is struck by the axe of pride It falls without a sound."
432,"pāapaḍio ṇa gaṇio piaṃ bhaṇaṃto vi appiaṃ bhaṇio,vaccaṃto vi ṇa ruddho bhaṇa kassa kae kao māṇo","When he spoke affectionately You answered curtly, When he went away You did not try to stop him. Tell me, What exactly do you hope to gain By your pride?"
433,"pusaï khaṇaṃ dhuaï khaṇaṃ papphoḍaï takkhaṇaṃ aāṇaṃtī,muddhavahū thaṇavaṭṭe diṇṇaṃ daïeṇa ṇakkhavaaṃ","One moment she tried wiping, The next scrubbing, And after that rubbing. The young wife was completely at a loss What to do with the nail mark Her husband had left on her breast"
434,"vāsāratte uṇṇaapaohare jovvaṇe vva volīṇe,paḍhamekkakāsakusumaṃ dīsaï paliaṃ va dharaṇīe","After the rainy season With towering clouds, Like youth with plump breasts, Has spent itself, Plumes of ka\óa grass, Like the first strands of gray hair, Appear on Mother Earth."
436,"aviralapaḍaṃtaṇavajaladhārārajjughaḍiaṃ paatteṇa,apahutto ukkhiviuṃ rasaï va meho mahiṃ uaha","Hear how that cloud groans with the effort, Yet is unable to lift the earth With ropes of raindrops That fall in unbroken streams"
437,"o hiaa ohidiahaṃ taïā paḍivajjiūṇa daïassa,atthakkāula vīsaṃbhaghāi kiṃ taï samāḍhattaṃ","Heart, At the time When my lover mentioned the date of his return You did not object. So what are you doing now Destroying our belief in his early arrival?"
438,"jo vi ṇa āṇaï tassa vi kahei bhaggāi teṇa valaāiṃ,aïujjuā varāī ahava pio se haāsāe",Even to someone who knows nothing about it She tells who it is who has broken her bracelets. Either the poor girl is naïve Or she really loves the man who has made her so unhappy.
440,"seulliasavvaṃgī gottaggahaṇeṇa tassa suhaassa,dūiṃ appāheṃtī tassea gharaṃgaṇaṃ pattā","Sweating all over From just mentioning her lover’s name, She was so busy instructing the messenger That she did not notice They had arrived in front of his house."
441,"jammaṃtare vi calaṇe jīeṇaṃ maaṇa tujjha accissaṃ,jaï taṃ pi teṇa vāṇeṇa vijjhase jeṇa haṃ viddhā","Even in my next existence, O God of Love, I will dedicate my life In worship at your feet, If you promise to pierce him With the same arrow As you pierced me with"
444,"jāva ṇa kosaviāsaṃ pāvaï īsīsi mālaīkaliā,maaraṃdapāṇalohilla bhamara tāva ccia malesi","O bee, To get at the jasmine’s nectar You have to knead and squeeze long and hard. It does not open by itself."
445,"akaaṇṇua tujjha kae pāusarāīsu jaṃ mae khuṇṇaṃ,uppekkhāmi alajjira ajja vi taṃ gāmacikkhillaṃ","Even now I can see The mud in that wretched village, Which I squelched through on those dark nights In the rainy season Just to please you. And what did I get out of it, You shameless man?"
446,"rehaï galaṃtakesakkhalaṃtakuṃḍalalalaṃtahāralaā,addhuppaïā vijjāhari vva purisāirī vālā","The girl on top of her lover, Her hair hanging loose, Her earrings swinging And her pearl necklace hovering, Looks just like a vidya\dharê Who is about to fly away"
449,"gāmaṇiṇo savvāsu vi piāsu aṇumaraṇagahiavesāsu,mammaccheesu vi vallahāi uvariṃ valaï diṭṭhī","All the village headman’s wives Are dressed in readiness to follow him on the pyre, Yet even at this heartrending moment His eyes fall upon his favorite."
450,"māmi sarisakkharāṇa vi atthi viseso paaṃpiavvāṇaṃ,ṇehamaïāṇam aṇṇo aṇṇo uvarohamaïāṇaṃ","Aunt, The words may be the same But they sound quite different Depending on whether they are said with affection Or with reserve"
451,"hiaāhiṃto pasaraṃti jāi aṇṇāi tāi vaaṇāi,osarasu kiṃ imehiṃ aharaṃtaramettabhaṇiehiṃ",Words which come from the heart Sound different. Get away with you! I’ve no time for words That pay mere lip service.
452,"kaha sā sohaggaguṇaṃ mae samaṃ vahaï ṇigghiṇa tumammi,jīa harijjaï ṇāmaṃ hariūṇa a dijjae majjha",Have you no feelings? How can she enjoy your favor At the same time as me When you rob her of her name And give it to me?
453,"sahi sāhasu sabbhāveṇa pucchimo kiṃ asesamahilāṇaṃ,vaḍḍhaṃti karattha ccia valaā daïe paütthammi","Friend, tell me honestly, I beg of you, Is it the case with all women That the bracelets grow larger on their wrists When their husband is away"
454,"bhamaï parido visūraï ukkhiviuṃ se karaṃ pasārei,kariṇo paṃkakkhuttassa ṇehaṇialāviā kariṇī",Fettered by affection The she-elephant circles around in distress And stretches out her trunk to rescue Her husband who is stuck in the mud.
455,"raïkelihiaṇiaṃsaṇakarakisalaaruddhaṇaaṇajualassa,ruddassa taïaṇaaṇaṃ pavvaïpariuṃviaṃ jaaï",Long live Siva’s third eye : Which Pa\rvatê covered with kisses While covering his other two eyes with her hands When her skirt slipped off in the heat of love play
456,"dhāvaï purao pāsesu bhamaï diṭṭhīpahammi saṃṭhāi,ṇavalaïkarassa tuha haliaütta de paharasu varāiṃ","As soon as you have a supple twig in your hand She runs across your path, Hovers on either side of you, And happens to be Wherever you are looking. You blockhead, Can’t you see the poor girl Desperately wants a good thrashing?"
457,"kārimam āṇaṃdavaḍaṃ bhāmijjaṃtaṃ vahūa sahiāhiṃ,pecchaï kumārijāro hāsummīsehi acchīhiṃ",When her relatives whirled around the sheet Said to be stained with the young bride’s blood The virgin’s lover looked on with a glint in his eye.
458,"saṇiaṃ saṇiaṃ laliaṃgulīa maaṇavaḍalāaṇaṇiheṇa,vaṃdhaï dhavalavvaṇavaṭṭaaṃ va vaṇiāhare taruṇī","Pretending to smear on a salve, The young girl with delicate fingers Applies a white bandage to her wounded lip"
459,"raïviramalajjiāo appattaṇiaṃsaṇāu sahasa tti,ḍhakkaṃti piaamāliṃgaṇeṇa jahaṇaṃ kulavahūo","Decent wives, who feel abashed When love is over But cannot find their skirts, Hastily cover their naked thighs By embracing their husbands once again."
460,"pāaḍiaṃ sohaggaṃ taṃvāe uaha goṭṭhamajjhammi,duṭṭhavusahassa siṃge acchiuḍaṃ kaṃḍuaṃtīe",See how the young cow makes plain her favored position: In the middle of the pen She rubs her eyelid Against the horn of the vicious bull.
461,"ua saṃbhamavikkhittaṃ ramiavvaalaṃpaḍāi asaīe,ṇavaraṃgaaṃ kuḍaṃge dhaaṃ va diṇṇaṃ aviṇaassa",Look! The freshly dyed skirt That the woman hurriedly kicked off In her desire to make love Hangs over the bower Like a banner proclaiming her immodesty
462,"hatthapphaṃseṇa jaraggavī vi paṇhaaï dohaaguṇeṇa,avaloiapaṇhuiriṃ puttaa puṇṇehi pāvihisi","Even an old cow gives milk At the touch of an expert milker. My son, You’ll have a hard time finding one That gives milk Merely at a glance."
463,"masiṇaṃ caṃkammaṃtī pae pae kuṇaï kīsa muhabhaṃgaṃ,ṇūṇaṃ se mehaliā jahaṇagaaṃ chivaï ṇahavaṃtiṃ",She walks about quite smoothly So why pull a face at every step? It must be her girdle Chafing against the nail marks on her hip.
465,"pāapaḍaṇāṇa muddhe rahasavalāmoḍicuṃviavvāṇaṃ,daṃsaṇamettapasaṇṇe cukkā si suhāṇa vahuāṇaṃ","Stupid woman, Because you stopped being angry The moment he stood before you You missed a lot of fun: He would have had to fall at your feet And cover you with hot, impetuous kisses."
468,"ṇikkhaṃdhadurārohaṃ puttaa mā pāḍaliṃ samāruhasu,ārūḍhaṇivaḍiā ke imīa ṇa kaā haāsāe","My son, Don’t try to climb this trumpetflower tree: It has no branches to hold on to. Name me a man who did not fall When trying to climb this wretched tree."
469,"gāmaṇigharammi attā ekka ccia pāḍalā ihaggāme,vahupāḍalaṃ ca sīsaṃ diarassa ṇa suṃdaraṃ eaṃ","Mother-in-law, The only trumpetflower tree in the village Is at the headman’s house, Yet my brother-in-law’s head Is covered with trumpetflowers. How strange"
470,"aṇṇāṇa vi hoṃti muhe pamhaladhavalāi dīhakasaṇāi,ṇaaṇāi suṃdarīṇaṃ taha vi hu daṭṭhuṃ ṇa āṇaṃti","Long-lashed, dazzling white, black and slanting —There are plenty of other women with eyes like that But that does not mean they know how to look."
472,"duggaagharammi ghariṇī rakkhaṃtī āulattaṇaṃ païṇo,pucchiadohalasaddhā puṇo vi uaaṃ cia kahei","Every time her poor in-laws ask her What she would most like to eat, The pregnant wife, Anxious not to cause embarrassment to her husband, Simply says: “Water.”"
473,"āaṃvaloaṇāṇaṃ ollaṃsuapāaḍorujahaṇāṇaṃ,avaraṇhamajjirīṇaṃ kaeṇa kāmo vahaï cāvaṃ","Returning from the late afternoon bath, Their eyes red And their buttocks visible through wet skirts —Love need not carry a bow On behalf of these women"
475,"viraheṇa maṃdareṇa va hiaaṃ duddhoahiṃ va mahiūṇa,ummūliāi avvo amhaṃ raaṇāi va suhāiṃ","Stirring the Ocean of Milk, which is my heart, With the churning stick of separation You have rooted out the pearls of my joys."
476,"ujjuarae ṇa tūsaï vaṃkammi vi āamaṃ viappei,ettha ahavvāi mae pie piaṃ kaha ṇu kāavvaṃ","Straightforward pleasure doesn’t satisfy him, he says, And if I spice it up, He wonders who taught me that. As I always get it wrong How will I ever make him happy?"
477,"vahuvihavilāsarasie surae mahilāṇa ko uvajjhāo,sikkhaï asikkhiāi vi savvo ṇehāṇuvaṃdheṇa","In lovemaking, with its manifold and intricate delights, Who is there to instruct women? One can learn anything Simply by being shown some affection."
478,"vaṇṇavasie viatthasi saccaṃ cia so tue ṇa saṃbhavio,ṇa hu hoṃti tammi diṭṭhe sutthāvatthāi aṃgāiṃ","You look just as you did yesterday, So you must be bragging. In fact you did not see him, For if you had, You would no longer look so well."
479,"āsaṇṇavivāhadiṇe ahiṇavavahusaṃgamussuamaṇassa,paḍhamaghariṇīa suraaṃ varassa hiae ṇa saṃṭhāi",As the wedding day draws near He can think only of making love With his new bride. The pleasures once shared With his first wife No longer find a place in his heart
480,"jaï loaṇiṃdiaṃ jaï amaṃgalaṃ jaï vi mukkamajjāaṃ,pupphavaïdaṃsaṇaṃ taha vi dei hiaassa ṇivvāṇaṃ","Though people condemn it, Though it is highly inauspicious And considered most improper, The sight of a woman during her period Fills the heart with heavenly bliss."
481,"jaï ṇa chivasi pupphavaïṃ purao tā kīsa vārio ṭhāsi,chitto si culaculaṃtehi dhāviūṇa ămha hatthehi","If you do not want to touch a woman during her period, Why get in my way when you shouldn’t? I will touch you with my itchy hands As I push past you."
483,"ṇa vi taha aïgarueṇa vi tammaï hiae bhareṇa gabbhassa,jaha vivarīaṇihuaṇaṃ piammi soṇhā apāvaṃtī",Our daughter-in-law is not so much distressed By the very heavy weight in her womb As by the fact that due to it She can no longer make love On top of her husband.
484,"agaṇiajaṇāvavāaṃ avahatthiaguruaṇaṃ varāīe,tuha galiadaṃsaṇāsāi tīa valiuṃ ciraṃ ruṇṇaṃ","Not caring what people might say And pushing her parents aside, The poor girl With no hope of ever seeing you again, Lay rolling on the ground crying her heart out."
485,"hiaaṃ hiae ṇihiaṃ cittālihia vva tuha muhe diṭṭhī,āliṃgaṇarahiāiṃ ṇavaraṃ jhijjaṃti aṃgāiṃ","My heart is lodged in your heart, My eyes, like eyes in a painting, Are immovably fixed on your face, It is only my body That is wasting away For lack of your embrace"
486,"ahaaṃ vioataṇuī dusaho virahāṇalo calaṃ jīaṃ,appāhijjaü kiṃ sahi jāṇasi taṃ cea jaṃ juttaṃ","“I have grown thin in your absence.” “The fire of separation is hard to bear.” “My life hangs in the balance.” Why am I telling you this, my friend? You know yourself the sort of thing that needs saying."
487,"tuha virahujjāgarao siviṇe vi ṇa dei daṃsaṇasuhāi,vāheṇa pahāloaṇaviṇoaṇaṃ se haaṃ taṃ pi","As she can’t sleep when you are away She is deprived of the pleasure of seeing you in her dreams, And her tears spoil the pastime of looking out for you"
488,"aṇṇāvarāhakuvio jaha taha kāleṇa gacchaï pasāaṃ,vesattaṇāvarāhe kuviaṃ kaha taṃ pasāemi","A man who is angry at one’s being bossy Can be won round in due course, But someone who is angry at one’s being servile How can I appease him?"
489,"dīsasi piāi jaṃpasi sabbhāvo suhaa ettio ccea,phāleiūṇa hiaaṃ sāhasu ko dāvae kassa","You allow me to see you And still speak kindly. But, my dear, is this The way to behave? For who would break a heart And having broken it Still show his face?"
490,"uaaṃ lahiuṃ uttāṇiāṇaṇā hoṃti ke vi savisesaṃ,rittā ṇamaṃti suiraṃ rahaṭṭaghaḍia vva kāpurisā","When full of water, they swing high. When empty, they lie low for a while. —The buckets on a water wheel Behave just like nasty people."
491,"bhaggapiasaṃgamaṃ kettiaṃ va joṇhājalaṃ ṇahasarammi,caṃdaarapaṇālaṇijharaṇivahapaḍaṃtaṃ ṇa ṇiṭṭhāi",How easy it is for the moon To spoil my nightly assignations! For there is no end to the cascade of moonbeams With which it empties itself into the lake of the sky
493,"aïkovaṇā vi sāsū ruāviā gaavaīa soṇhāe,pāapaḍanoṇaāe dosu vi galiesu valaesu","Even her harsh mother-in-law Was moved to tears when both the girl’s bracelets Slipped off as she fell at her feet, So long had her husband been abroad."
494,"rovaṃti vva araṇṇe dūsaharaïkiriṇaphaṃsasaṃtattā,aïtārajhilliviruehi pāavā gimhamajjhaṇhe","At noon in summer The trees in the deserted forest, Scorched by the unbearable rays of the sun, Seem to cry out with the shrill creak Of crickets"
495,"paḍhamaṇilīṇamahuramahulohillāliulavaddhajhaṃkāraṃ,ahimaarakiraṇaṇiuruṃvacuṃviaṃ dalaï kamalavaṇaṃ","Bees settle on it, Buzzing wildly, Lusting for its sweet nectar But the lotus opens Only after being kissed by the sun"
496,"gottakkhalaṇaṃ soūṇa piaame ajja tīa chaṇadiahe,vajjhamahisassa māla vva maṃḍaṇaṃ uaha paḍihāi",Just look! After her husband had addressed her with his mistress’s name The ornaments she had put on for the fair Suddenly appeared like a garland on the head of a buffalo Being led to sacrifice.
497,"mahamahaï malaavāo attā vārei maṃ gharā ṇiṃtiṃ,aṃkollaparimaleṇa vi jo kkhu muo so muo ccea","The south wind blows strong, Mother-in-law keeps me locked up indoors, But someone who dies sniffing the scent of am≥kolla Dies all the same."
498,"muhapecchao paī se sā vi hu savisesadaṃsaṇummaïā,do vi kaatthā puhaïṃ amahilapurisaṃ va maṇṇaṃti","His eyes are glued to her face, And she is intoxicated at the sight of him. So utterly content are these two, There might not be another man or woman on earth."
499,"khemaṃ katto khemaṃ jo so khujjaṃvao gharaddāre,tassa kira matthaāo ko vi aṇattho samuppaṇṇo","Well? What do you mean, “Are you well?” That stunted mango by the front door— They tell me something nasty is coming out of its top."
501,"āucchaṇavicchāaṃ jāāi muhaṃ ṇiacchamāṇeṇa,pahieṇa soaṇialāvieṇa gaṃtuṃ cia ṇa iṭṭhaṃ","Seeing his wife’s face grow pale As he bade her farewell The husband could not bring himself to leave, His feet fettered by affection."
502,"sūīvehe musalaṃ vicchuhamāṇeṇa ḍaḍḍhaloeṇa,ekkaggāme vi pio samehi acchīhi vi ṇa diṭṭho",Due to these cursed villagers Who brandish a cudgel at a mere pinprick I dare not set eyes on my lover Though we live in the same village.
503,"ajjaṃ pi dāva ekkaṃ mā maṃ vārehi piasahi ruaṃtiṃ,kalliṃ uṇa tammi gae jaï ṇa muā tā ṇa roissaṃ","Dear friend, Allow me this one day of crying. Tomorrow, I promise, When he has left And if I’m still alive, I will cry no more."
504,"ehi tti vāharaṃtammi piaame uaha oṇaamuhīe,viuṇāveḍhiajahaṇatthalāi lajjoṇaaṃ hasiaṃ","When her husband told her to come to bed She looked away And, with an embarrassed laugh, Wrapped her skirt twice around her thighs."
506,"tuha daṃsaṇe saaṇhā saddaṃ soūṇa ṇiggaā jāiṃ,taï volīṇe tāiṃ paāi voḍhavvaā jāā",At the sound of your voice She rushed out of the house In her desire to see you. Once you had passed She had to be carried back again.
507,"īsāmacchararahie hi ṇivviārehi māmi acchīhiṃ,eṇhiṃ jaṇo jaṇam miva ṇiacchae kuha ṇa jhijjāmo","Without a trace of jealousy or anger, As if I were just anybody. So how can I help growing thin?"
508,"vāuddhaasicaavihāviorudiṭṭheṇa daṃtamaggeṇa,vahumāā tosijjaï ṇihāṇakalasassa va muheṇa","When the wind tossed up the wife’s skirt, Exposing the tooth marks on her thighs, Her mother was thrilled, As if she had hit upon the lid of a pot of gold."
509,"hiaammi vasasi ṇa karesi maṇṇuaṃ taha vi ṇehabhariehiṃ,saṃkijjasi juaïsahāvagaliadhīrehi amhehiṃ","You abide in my heart And never trouble it. Yet, for all my affection, I lose faith, as girls do, And grow suspicious."
510,"aṇṇaṃ pi kiṃ pi pāvihisi mūḍha mā tamma dukkhametteṇa,hiaa parāhīṇajaṇaṃ mahaṃta tuha kettiaṃ eaṃ","Foolish heart, Why so distressed? Worse will befall you, Running after a man In thrall to another."
511,"veso si jīa paṃsula ahiaaraṃ sā hu vallahā tujjha,ia jāṇiūṇa vi mae ṇa īsiaṃ ḍaḍḍhapemmassa",How wayward of you: The more a woman detests you The more you like her. Though I know this all too well There is nothing I can do About this cursed love of mine.
512,"sā āma suhaa guṇarūasohirī āma ṇigguṇā ahaaṃ,bhaṇa tīa jo ṇa sariso kiṃ so savvo jaṇo maraü","I agree, my dear, She is a model of virtue and beauty, And, yes, I am quite worthless. But, tell me, Must everyone not up to her standard Be condemned to death?"
513,"saṃtam asaṃtaṃ dukkham suhaṃ ca jāo gharassa jāṇaṃti,tā puttaa mahilāo sesāu jarā maṇussāṇaṃ","Those who know what is good for the household And what isn’t, Know what it can put up with And what it can’t —Those are proper wives. The rest are a drain on men."
514,"hasiehi uvālaṃbhā accuvaārehi khijjiavvāiṃ,aṃsūhi bhaṃḍaṇāiṃ eso maggo sumahilāṇaṃ","Instead of criticism smiles, Instead of grievances extreme politeness, Instead of quarrels tears, Such is the way of good wives."
515,"ullāvo mā dijjaü loaviruddhaṃ ti ṇāma kāūṇa,samuhāvaḍie ko uṇa vese diṭṭhiṃ ṇa pāḍei",We should not be seen talking Because people disapprove. But how can one help setting eyes Even on a person one detests If he happens to cross one’s path?
517,"kiṃ ruasi kiṃ va soasi kiṃ kuppasi suaṇu ekkamekkassa,pemmaṃ visaṃ va visamaṃ sāhasu ko ruṃbhiuṃ taraï","Why cry, why lament, Why, slender girl, Get angry with each and every one? Love is a lethal poison. And, tell me, Can anyone withstand it?"
518,"te a juāṇā tā gāmasaṃpaā taṃ ca amha tāruṇṇaṃ,akkhāṇaaṃ va loo kahei amhe vi taṃ suṇimo","There were the young men, The blessings of village life, And the days of our youth. Now people make a story of it, And we listen."
519,"vāhohabhariagaṃḍāharāi bhaṇiaṃ vilakkhahasirīe,ajja vi kiṃ rūsijjaï savahāvatthaṃ gaaṃ pemmaṃ","Tears were still running down her cheeks and lips When, with a shy laugh, she said: “But why am I still angry When our love has reached the stage of swearing fidelity?”"
520,"vaṇṇagghaatuppamuhiṃ jo maṃ aïāareṇa cuṃvaṃto,eṇhiṃ so bhūsaṇabhūsiaṃ pi alasāaï chivaṃto",The man who kissed me with such extraordinary care When my face was smeared with red ghee Now hardly cares even to touch me Despite my wearing this lovely jewelry.
521,"ṇīlavaḍapāuaṃgi tti mā hu ṇaṃ pariharijjāsu,paṭṭaṃsuaṃ pi ṇaddhaṃ raammi avaṇijjaï ccea",That she has come all swathed in black Shouldn’t deter you. Even a tight breast band Is prized off in the heat of love.
522,"saccaṃ kalahe kalahe suraāraṃbhā puṇo ṇavā hoṃti,māṇo uṇa māṇaṃsiṇi garuo pemmaṃ viṇāsei","After every quarrel, it’s true, The pleasures of love taste new. But, proud woman, Too much of this pride And his love will be destroyed."
525,"lajjā cattā sīlaṃ ca khaṃḍiaṃ ajasaghosaṇā diṇṇā,jassa kaeṇaṃ piasahi so ccea jaṇo jaṇo jāo","Dear friend, The man for whom I abandoned modesty, Destroyed my character And lost my good name Now treats me just like anyone else."
526,"hasiaṃ aïṭṭhadaṃtaṃ bhamiam aṇikkaṃtadehalīdesaṃ,diṭṭam aṇukkhittamuhaṃ eso maggo kulavahūṇaṃ","Laughing without showing her teeth, Moving around without crossing the threshold, Looking without raising her face: Such is the way of a virtuous wife."
527,"dhūlimaïlo vi paṃkaṃkio vi taṇaraïadehabharaṇo vi,taha vi gaïṃdo garuattaṇeṇa ḍhakkaṃ samuvvahaï","Soiled with dust, Spattered with mud And nourished with grass, Yet, on account of his size, It is the elephant who carries the big drum."
528,"karamari kīsa ṇa gammaï ko gavvo jeṇa masiṇagamaṇā si,adiṭṭhadaṃtaṃ hasirīa jaṃpiaṃ cora jāṇihisi","Why aren’t you trying to escape? What makes you so confident, That you remain calm? With a smile the bowman’s wife replies: “You will soon find out, kidnapper!”"
529,"thoraṃsuehi ruṇṇaṃ savattivaggeṇa pupphavaïāe,bhuasiharaṃ païṇo pecchiūṇa siralaggatuppaliaṃ",His other wives shed large tears As they see smears of red grease From the youngest wife’s face On the husband’s shoulder.
530,"loo jūraï jūraü vaaṇijjaṃ hoi hou taṃ ṇāma,ehi ṇimajjasu pāse pupphavaï ṇa ei me ṇiddā","“People will be angry.” Let them be. “They will disapprove.” Who cares? Come, forget about your period And snuggle down beside me, For I can get no sleep."
531,"jaṃ jaṃ pulaemi disaṃ purao lihio vva īsase tattha,tuha paḍimāparivāḍiṃ vahaï va saalaṃ disācakkaṃ",In whatever direction I gaze I see your image before me. The whole horizon is like a panorama with paintings of you alone.
532,"osaraï dhuṇaï sāhaṃ khokkhāmuhalo puṇo samullihaï,jaṃvūphalaṃ ṇa geṇhaï bhamaro tti kaī paḍhamaḍakko","The monkey scratches the rose apple with its finger, Jumps away, shakes the branch, screeching loudly, But does not dare to pluck it As it looks like the bee That once stung him."
536,"uppahapahāviajaṇo paviaṃbhiakalaalo pahaatūro,avvo so ccea chaṇo teṇa viṇā gāmaḍāho vva",Loud beating of drums: The normal bustle of a festival But oh! without him More like a village fire.
538,"asamattagaruakajje eṇhiṃ pahie gharaṃ ṇiattaṃte,ṇavapāuso piucchā hasaï va kuḍaaṭṭahāsehiṃ","Aunt, As the traveler hastens homewards, His business unfinished, The start of the rainy season, With its white kuṭaja flowers, Seems to mock him with loud laughter."
539,"daṭṭhūṇa uṇṇamaṃte mehe āmukkajīviāsāe,pahiaghariṇīa ḍiṃbho oruṇṇamuhīa saccavio","Seeing clouds piling up in the west The traveler’s wife, Who had despaired of her life, Began to decorate her body While tears streamed down her face."
540,"avihavalakkhaṇavalaaṃ ṭhāṇaṃ ṇeṃto puṇo puṇo galiaṃ,sahisattho ccia māṇaṃsiṇīa valaārao jāo",To make sure she didn’t look like a widow Her friends constantly hitched up The sulking girl’s fallen bangle As though they were bangle sellers.
541,"pahiavahū vivaraṃtaragaliajalolle ghare aṇollaṃ pi,uddesaṃ aviraavāhasalilaṇivaheṇa ollei",While rain trickled down Through gaps in the thatch The traveler’s wife wept And with her ceaseless flow of tears Soaked the last dry spot in the house.
543,"dīsaï ṇa cūamaülaṃ attā ṇa a vāi malaagaṃdhavaho,pattaṃ vasaṃtamāsaṃ sāhaï ukkaṃṭhiaṃ cea","Mother-in-law! There are no buds on the mango And the south wind does not blow, Yet the yearning in my heart Tells me that spring is on its way."
545,"daïakaraggahalulio dhammillo sīhugaṃdhiaṃ vaaṇaṃ,maaṇammi ettiaṃ cia pasāhaṇaṃ haraï taruṇīṇaṃ",Loose-hanging hair To take in one’s hands And a mouth smelling of wine: That’s all young women need To bring with them As allurement in love.
546,"gāmataruṇīu hiaaṃ haraṃti cheāṇa thaṇaharillīo,maaṇe kusuṃbharāillakaṃcuābharaṇamettāo",Village girls with swelling bosoms Need only simple saffron yellow blouses To attract the most sophisticated of lovers.
547,"āloaṃta disāo sasaṃta jaṃbhaṃta gaṃta roaṃta,mucchaṃta paḍaṃta khalaṃta pahia kiṃ te paüttheṇa","Traveler, Why did you ever leave home If all you do is scan the horizon, Sigh, yawn, moan, groan, Faint, trip and stumble?"
548,"daṭṭhūṇa taruṇasuraaṃ vivihavilāsehi karaṇasohillaṃ,dīvo vi taggaamaṇo gaaṃ pi tellaṃ ṇa lakkhei",The lamp was so absorbed In looking at the young couple Playfully making love In all sorts of different positions That it did not notice that the oil had run out.
549,"puṇaruttakarapphālaṇam uhaataḍullihaṇapīḍaṇasaāiṃ,jūhāhivassa māe puṇo vi jaï ṇammaā sahaï","Mother, What’s it to me If the Narmadā lets the elephant bull Beat her again and again with his trunk And scrape and squeeze both her banks?"
550,"voḍasuṇao vivaṇṇo attā mattā paī vi aṇṇattho,phaḍahī vi moḍiā mahisaeṇa ko kassa sāheu","The nasty dog is dead, Mother-in-law is drunk, My husband is out, And the buffalo has broken the bolt. Who is going to tell on us?"
552,"girisotto tti bhuaṃgaṃ mahiso jīhāi lihaï saṃtatto,mahisassa kaṇhapattharajharo tti sappo piaï lālaṃ","Parched by the heat, the buffalo licks a snake, Taking it for a mountain rivulet, And the snake sips the buffalo’s spittle, Taking it for water falling from black rock."
556,"pattaṇiaṃvapphaṃsā ṇhāṇuttiṇṇāi sāmalaṃgīe,jalaviṃduehi cihurā ruaṃti vaṃdhassa va bhaeṇa","Though he had no more work in the fields, The farmer would not go home, To spare himself the pain Of finding it empty Now that his wife was dead"
558,"suppaṃ ḍaḍḍhaṃ caṇaā ṇa bhajjiā so juā aïkkaṃto,attā vi ghare kuviā bhūāṇa va vāio vaṃso","The soup is burnt, The chickpeas aren’t roasted, The young man has gone past, And I am stuck in this house With an angry mother-in-law. It’s like playing the flute to phantoms."
559,"pisuṇeṃti kāmiṇīṇaṃ jalalukkapiāvaūhaṇasuhelliṃ,kaṃḍaïakavolupphullaṇiccalacchīi vaaṇāi","By their wide and staring eyes And the gooseflesh on their cheeks These women betray their lovers Who, hidden underwater, Have put their arms around them."
